datetime,cloudCover,temperatureMin,dewPoint,apparentTemperatureMax,temperatureMax,sunlightHours,windBearing,moonPhase,visibility,pressure,precipProbability,apparentTemperatureMin,precipIntensityMax,humidity,windSpeed,precipIntensity
2013-04-09T13:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T14:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T15:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T16:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T17:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T18:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T19:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T20:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T21:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T22:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-09T23:00:00,0.42,49.73,41.29,79.04,80.92,13.0444444444,297,0.98,9.55,1013.55,0.42,49.73,0.0063,0.49,4.22,0.0003
2013-04-10T00:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T01:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T02:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T03:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T04:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T05:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T06:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T07:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T08:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T09:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T10:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T11:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T12:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T13:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T14:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T15:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T16:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T17:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T18:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T19:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T20:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T21:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T22:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-10T23:00:00,0.59,55.04,46.74,68.4,68.4,13.0883333333,135,0.01,9.35,1011.55,1,55.04,0.155,0.6,3.25,0.0143
2013-04-11T00:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T01:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T02:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T03:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T04:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T05:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T06:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T07:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T08:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T09:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T10:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T11:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T12:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T13:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T14:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T15:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T16:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T17:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T18:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T19:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T20:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T21:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T22:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-11T23:00:00,0.99,48.43,47.03,58.98,58.98,13.1322222222,81,0.04,8.48,1013.03,0.63,42.36,0.025,0.76,5.45,0.0013
2013-04-12T00:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T01:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T02:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T03:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T04:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T05:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T06:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T07:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T08:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T09:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T10:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T11:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T12:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T13:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T14:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T15:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T16:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T17:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T18:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T19:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T20:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T21:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T22:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-12T23:00:00,1,41.68,39.27,42.55,48.19,13.1758333333,63,0.08,6.58,1010.61,1,33.27,0.1676,0.83,15.47,0.0229
2013-04-13T00:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T01:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T02:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T03:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T04:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T05:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T06:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T07:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T08:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T09:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T10:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T11:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T12:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T13:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T14:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T15:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T16:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T17:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T18:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T19:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T20:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T21:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T22:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-13T23:00:00,0.73,41.7,35.4,54.3,54.3,13.2191666667,307,0.11,9.92,1010.8,1,35.48,0.01,0.66,1.5,0.001
2013-04-14T00:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T01:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T02:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T03:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T04:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T05:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T06:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T07:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T08:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T09:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T10:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T11:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T12:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T13:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T14:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T15:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T16:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T17:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T18:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T19:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T20:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T21:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T22:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-14T23:00:00,0.6,48.39,32.13,55.43,55.43,13.2622222222,312,0.14,10,1017.43,0,45.43,0,0.49,6.01,0
2013-04-15T00:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T01:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T02:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T03:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T04:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T05:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T06:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T07:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T08:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T09:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T10:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T11:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T12:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T13:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T14:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T15:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T16:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T17:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T18:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T19:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T20:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T21:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T22:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-15T23:00:00,0.56,45.45,29.25,52.94,52.94,13.3052777778,117,0.17,10,1026.27,0,41.68,0,0.47,5.96,0
2013-04-16T00:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T01:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T02:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T03:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T04:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T05:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T06:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T07:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T08:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T09:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T10:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T11:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T12:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T13:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T14:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T15:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T16:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T17:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T18:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T19:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T20:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T21:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T22:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-16T23:00:00,0.67,47.98,44.62,59.65,59.65,13.3480555556,159,0.2,10,1024.9,0,45.07,0,0.7,11.43,0
2013-04-17T00:00:00,0.56,56.15,42.11,67.73,67.73,13.3908333333,29,0.23,10,1021.77,1,56.15,0.0125,0.54,1.04,0.0009
2013-04-17T01:00:00,0.56,56.15,42.11,67.73,67.73,13.3908333333,29,0.23,10,1021.77,1,56.15,0.0125,0.54,1.04,0.0009
2013-04-17T02:00:00,0.56,56.15,42.11,67.73,67.73,13.3908333333,29,0.23,10,1021.77,1,56.15,0.0125,0.54,1.04,0.0009
2013-04-17T03:00:00,0.56,56.15,42.11,67.73,67.73,13.3908333333,29,0.23,10,1021.77,1,56.15,0.0125,0.54,1.04,0.0009
2013-04-17T04:00:00,0.56,56.15,42.11,67.73,67.73,13.3908333333,29,0.23,10,1021.77,1,56.15,0.0125,0.54,1.04,0.0009
